peak_index,time_ms,peak_voltage_mV,prominence_mV,pass_p8_h-30,pass_p8_h-20,pass_p8_h-10,pass_p10_h-30,pass_p10_h-20,pass_p10_h-10,pass_p12_h-30,pass_p12_h-20,pass_p12_h-10,pass_p15_h-30,pass_p15_h-20,pass_p15_h-10,pass_primary,pass_strict_height,event_class,group,cell_id,abf_path,sweep_index,current_pA,onset_ms,offset_ms,inside_stimulus_window,inside_steady_window
5741,574.1,-15.19775390625,25.0244140625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,0
5841,584.1,-15.594482421875,24.444580078125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,0
5934,593.4000000000001,-15.655517578125,24.322509765625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,0
6031,603.1000000000001,-15.56396484375,24.59716796875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
6126,612.6,-15.44189453125,24.505615234375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
6220,622.0,-15.228271484375,24.96337890625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
6316,631.6,-14.678955078125,25.848388671875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
6414,641.4000000000001,-15.44189453125,23.773193359375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
6501,650.1,-15.350341796875,24.59716796875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
6603,660.3,-15.533447265625,24.0478515625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
6696,669.6000000000001,-15.167236328125,24.84130859375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
6796,679.6,-15.31982421875,24.261474609375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
6890,689.0,-15.0146484375,25.115966796875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
6983,698.3000000000001,-15.19775390625,24.139404296875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
7085,708.5,-14.70947265625,25.390625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
7182,718.2,-15.31982421875,24.566650390625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
7276,727.6,-14.862060546875,25.115966796875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
7371,737.1000000000001,-15.106201171875,24.261474609375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
7466,746.6,-14.373779296875,25.726318359375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
7569,756.9,-15.228271484375,24.47509765625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
7663,766.3000000000001,-15.228271484375,24.47509765625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
7763,776.3,-14.83154296875,25.0244140625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
7856,785.6,-15.2587890625,24.2919921875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
7948,794.8000000000001,-14.892578125,24.84130859375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
8043,804.3000000000001,-15.045166015625,24.627685546875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
8140,814.0,-14.801025390625,24.47509765625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
8234,823.4,-14.739990234375,24.871826171875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
8332,833.2,-14.892578125,24.5361328125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
8429,842.9000000000001,-14.46533203125,24.71923828125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
8526,852.6,-14.190673828125,58.28857421875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
8623,862.3000000000001,-15.350341796875,23.406982421875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
8718,871.8000000000001,-15.0146484375,24.169921875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
8810,881.0,-14.6484375,24.444580078125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
8894,889.4000000000001,-15.31982421875,23.193359375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
8982,898.2,-14.678955078125,24.078369140625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
9079,907.9000000000001,-15.045166015625,23.86474609375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
9167,916.7,-14.984130859375,23.651123046875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
9262,926.2,-14.434814453125,25.054931640625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
9355,935.5,-14.46533203125,24.627685546875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
9452,945.2,-15.0146484375,24.017333984375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
9548,954.8000000000001,-14.58740234375,24.566650390625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
9644,964.4000000000001,-15.13671875,23.712158203125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
9740,974.0000000000001,-14.862060546875,24.322509765625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
9834,983.4000000000001,-14.862060546875,24.322509765625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
9928,992.8000000000001,-15.167236328125,23.86474609375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
10025,1002.5,-14.739990234375,24.688720703125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
10125,1012.5,-14.58740234375,24.749755859375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
10213,1021.3000000000001,-15.0146484375,24.078369140625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
10320,1032.0,-14.34326171875,24.871826171875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
10415,1041.5,-14.251708984375,25.299072265625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
10515,1051.5,-14.678955078125,24.810791015625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
10614,1061.4,-14.923095703125,24.261474609375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
10713,1071.3000000000002,-14.22119140625,25.390625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
10809,1080.8999999999999,-14.678955078125,24.71923828125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
10900,1090.0,-15.167236328125,23.86474609375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
10995,1099.5000000000002,-15.13671875,24.10888671875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
11089,1108.9,-14.495849609375,24.932861328125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
11188,1118.8,-14.434814453125,25.20751953125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,1,1
11284,1128.4,-14.70947265625,24.59716796875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,13,650.0,131.20000000000002,1131.2,0,0
1387,138.70000000000002,-23.101806640625,17.333984375,1,0,0,1,0,0,1,0,0,1,0,0,0,0,relaxed_only,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
1439,143.9,-18.1884765625,23.040771484375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
1510,151.0,-17.2119140625,24.200439453125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
1592,159.20000000000002,-16.632080078125,24.47509765625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
1681,168.1,-16.05224609375,24.810791015625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
1771,177.1,-15.960693359375,25.146484375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
1860,186.0,-16.326904296875,23.956298828125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
1952,195.20000000000002,-15.411376953125,24.71923828125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
2045,204.50000000000003,-14.862060546875,25.390625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
2140,214.00000000000003,-15.167236328125,24.627685546875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
2223,222.3,-15.533447265625,24.23095703125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
2306,230.6,-14.801025390625,25.2685546875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
2396,239.6,-15.594482421875,23.956298828125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
2480,248.0,-15.44189453125,23.74267578125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
2573,257.3,-15.07568359375,24.505615234375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
2660,266.0,-15.106201171875,24.383544921875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
2747,274.7,-15.106201171875,23.834228515625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
2835,283.50000000000006,-14.892578125,23.92578125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
2920,292.00000000000006,-14.83154296875,24.139404296875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
3009,300.9,-15.07568359375,23.101806640625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
3089,308.90000000000003,-14.5263671875,24.23095703125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
3171,317.09999999999997,-14.6484375,23.834228515625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
3257,325.7,-14.251708984375,24.658203125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
3346,334.6,-14.70947265625,23.406982421875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
3425,342.5,-14.434814453125,23.86474609375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
3508,350.8,-14.70947265625,23.49853515625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
3596,359.6,-14.373779296875,24.2919921875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
3677,367.70000000000005,-14.6484375,23.92578125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
3766,376.59999999999997,-14.984130859375,23.3154296875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
3853,385.3,-14.404296875,23.74267578125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
3940,394.0,-14.312744140625,23.8037109375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
4021,402.1,-14.22119140625,24.10888671875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
4104,410.40000000000003,-14.2822265625,23.92578125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
4190,419.00000000000006,-14.312744140625,23.284912109375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
4273,427.3,-14.34326171875,23.223876953125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
4361,436.1,-13.85498046875,24.322509765625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
4442,444.20000000000005,-14.0380859375,23.74267578125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
4532,453.20000000000005,-14.068603515625,23.834228515625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
4615,461.5,-14.556884765625,23.13232421875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
4699,469.90000000000003,-14.129638671875,23.529052734375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
4782,478.2,-13.85498046875,24.322509765625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
4870,487.00000000000006,-13.85498046875,24.322509765625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
4951,495.1,-14.2822265625,23.4375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_03,/root/neurothermo/WT/cc_03.abf,14,700.0,131.20000000000002,1131.2,1,0
